           1 -0.4131579      6.0899999E-02
           1 -0.5131579      5.2299999E-02
           1  0.1368421      3.7500001E-02
           1 -0.3131579      6.4000003E-02
           1 -0.2631579      7.8400001E-02
           1  3.6842100E-02  0.1500000    
           1 -0.2131579      3.9200000E-02
           1  0.1368421      9.8800004E-02
           1  0.1368421      3.7500001E-02
           1  0.2368421      8.9000002E-02
           1  0.1868421      6.2600002E-02
           1  0.2868421      6.8999998E-02
           1  0.1868421      8.5000001E-02
           1  0.1368421      0.1144000    
           1  3.6842100E-02  7.1099997E-02
           1  0.2368421      8.9599997E-02
           1  0.1368421      7.8500003E-02
           0  3.6842100E-02  5.3700000E-02
           1 -6.3157901E-02  5.3700000E-02
           1 -0.1131579      9.7300000E-02
           1  6.3157894E-02  3.7500001E-02
           1  0.2631579      5.6100000E-02
           1  0.1631579      3.7500001E-02
           1  0.1631579      4.2599998E-02
           1  6.3157894E-02  3.7500001E-02
           1  1.3157893E-02  3.7500001E-02
           1  1.3157893E-02  3.7500001E-02
           0 -3.6842108E-02  0.0000000E+00
           1  0.4631579      3.7500001E-02
           1 -8.6842105E-02  3.7500001E-02
           1 -8.6842105E-02  3.7500001E-02
           1 -0.1868421      3.8400002E-02
           1  0.2131579      3.7500001E-02
           1  1.3157893E-02  3.7500001E-02
           1 -0.1368421      3.7500001E-02
           1 -0.3368421      3.7500001E-02
           1 -0.1368421      3.7500001E-02
           1 -0.1868421      3.7500001E-02
           1 -0.1368421      5.0999999E-02
           1 -0.1368421      4.5000002E-02
           1 -6.7500003E-02  8.8600002E-02
           1 -0.1175000      6.3699998E-02
           1  8.2499996E-02  4.6399999E-02
           1  3.2499999E-02  3.7500001E-02
           1 -0.2675000      7.5400002E-02
           1 -6.7500003E-02  5.3100001E-02
           1 -1.7500002E-02  7.4699998E-02
           1  8.2499996E-02  5.8699999E-02
           1  3.2499999E-02  0.1116000    
           1  0.1325000      4.1499998E-02
           1  0.1325000      5.8400001E-02
           1  0.1325000      4.9100000E-02
           1  0.2825000      3.7500001E-02
           1 -1.7500002E-02  5.2999999E-02
           1  3.2499999E-02  4.8200000E-02
           1  0.1325000      7.1199998E-02
           1  3.2499999E-02  0.1122000    
           1 -0.4175000      5.8499999E-02
           1 -0.1675000      5.3700000E-02
           1  3.2499999E-02  4.5299999E-02
           1  3.2499995E-02  4.1900001E-02
           1 -0.1175000      4.0500000E-02
           1 -1.7500004E-02  3.7500001E-02
           1 -1.7500004E-02  3.7500001E-02
           1  3.2499995E-02  3.7500001E-02
           1 -1.7500004E-02  3.7500001E-02
           1 -0.1175000      3.7500001E-02
           1  0.2325000      5.7399999E-02
           1  0.3325000      3.7500001E-02
           1 -1.7500004E-02  3.7500001E-02
           1 -0.1675000      3.7500001E-02
           1  3.2499995E-02  3.7900001E-02
           1  0.1825000      3.7500001E-02
           1 -1.7500004E-02  3.7500001E-02
           1  3.2499995E-02  3.7500001E-02
           1 -1.7500004E-02  3.7500001E-02
           1  3.2499995E-02  3.7500001E-02
           1 -0.1675000      3.7500001E-02
           1 -1.7500004E-02  4.9400002E-02
           1 -0.2175000      3.7500001E-02
           1 -0.2605263      3.7500001E-02
           1 -0.1105263      4.4599999E-02
           1  3.9473686E-02  3.7500001E-02
           1  3.9473686E-02  3.7500001E-02
           1  3.9473686E-02  3.7500001E-02
           1  3.9473686E-02  3.8300000E-02
           1 -6.0526315E-02  3.7500001E-02
           0 -1.0526316E-02  0.0000000E+00
           1  0.3894737      3.7500001E-02
           1 -0.1605263      3.7500001E-02
           1 -0.1105263      4.3499999E-02
           1 -6.0526315E-02  3.9000001E-02
           1  0.2394737      3.7500001E-02
           1  3.9473686E-02  3.7500001E-02
           1 -1.0526316E-02  3.7500001E-02
           1 -0.1105263      3.7500001E-02
           1  8.9473687E-02  3.7500001E-02
           1 -1.0526316E-02  4.2199999E-02
           1 -1.0526316E-02  5.8499999E-02
           1 -1.0526316E-02  3.7500001E-02
           1 -7.8947525E-03  4.2399999E-02
           1 -0.1578948      7.7100001E-02
           1 -0.4078948      3.7500001E-02
           1 -0.3578947      3.7500001E-02
           1 -0.2578948      4.4799998E-02
           1 -7.8947525E-03  3.7500001E-02
           1 -0.3578947      6.6100001E-02
           0  0.1421053      0.0000000E+00
           1  0.1421053      5.4499999E-02
           1 -0.1578948      5.2499998E-02
           1 -0.1578948      4.5100000E-02
           1  0.1421053      5.8200002E-02
           1  0.1421053      5.5100001E-02
           1  0.2421053      3.7500001E-02
           1  0.1921052      3.9400000E-02
           1  0.2921053      6.0300000E-02
           1  0.1921052      6.9300003E-02
           1  4.2105250E-02  3.7500001E-02
           1  9.2105255E-02  3.7500001E-02
           1  0.3921053      3.7500001E-02
           1 -4.7499999E-02  7.3399998E-02
           1  0.2525000      9.1799997E-02
           1  0.1025000      8.8799998E-02
           1  0.1025000      0.1099000    
           1 -4.7499999E-02  7.9599999E-02
           1 -4.7499999E-02  9.5399998E-02
           1 -4.7499999E-02  8.5199997E-02
           1  0.1525000      7.0600003E-02
           1  0.3525000      8.8100001E-02
           1 -9.7499996E-02  7.2700001E-02
           1 -4.7499999E-02  6.3600004E-02
           1 -9.7499996E-02  9.0700001E-02
           1  0.2025000      8.9000002E-02
           1 -4.7499999E-02  0.1080000    
           1 -0.1975000      8.9400001E-02
           1 -0.2975000      0.1151000    
           1  2.5000013E-03  4.6000000E-02
           1  2.5000013E-03  8.6300001E-02
           1  2.5000013E-03  5.8499999E-02
           1 -0.1975000      8.2500003E-02
           1 -7.7777781E-02  3.7500001E-02
           1 -0.2277778      3.7500001E-02
           1  0.1722222      3.7500001E-02
           1 -7.7777781E-02  3.7500001E-02
           1 -0.1777778      3.7500001E-02
           1  0.1222222      3.7500001E-02
           1 -0.1277778      3.8199998E-02
           1  0.2222222      5.5500001E-02
           1  0.1722222      3.7500001E-02
           1  7.2222225E-02  4.1299999E-02
           1 -7.7777781E-02  5.6000002E-02
           1  0.1222222      3.8800001E-02
           1  0.1722222      3.7500001E-02
           1  7.2222225E-02  3.7500001E-02
           1 -0.1277778      4.3000001E-02
           1 -2.7777776E-02  4.6599999E-02
           1 -2.7777776E-02  8.8799998E-02
           0  2.2222225E-02  0.0000000E+00
           0  2.2222225E-02  0.0000000E+00
           1 -0.1777778      5.2000001E-02
           1  7.1052633E-02  5.2400000E-02
           1 -2.8947370E-02  0.1076000    
           1  0.1210526      3.7500001E-02
           1  0.1210526      7.9499997E-02
           1  2.1052631E-02  3.7500001E-02
           1 -0.1289474      3.9099999E-02
           1 -7.8947373E-02  4.7800001E-02
           1  0.2210526      3.9099999E-02
           1  0.2210526      5.8300000E-02
           1 -0.1289474      3.7500001E-02
           1 -0.1289474      5.2600000E-02
           1  0.1710526      3.7500001E-02
           1  0.2210526      3.7500001E-02
           1  7.1052633E-02  4.0899999E-02
           1 -2.8947370E-02  4.2800002E-02
           1 -0.1289474      3.7500001E-02
           1 -2.8947370E-02  4.8599999E-02
           1 -0.1789474      4.9800001E-02
           1 -0.3789474      3.7500001E-02
           0   1.021053      8.7399997E-02
           1 -0.1500000      3.7500001E-02
           1 -0.3500000      3.7500001E-02
           1 -0.3000000      6.2199999E-02
           1 -0.4500000      3.7500001E-02
           1 -0.3500000      3.7500001E-02
           1 -4.9999982E-02  3.7500001E-02
           1 -0.4000000      3.7500001E-02
           1 -4.9999982E-02  5.5100001E-02
           1  0.1000000      3.7500001E-02
           1 -9.9999987E-02  3.7500001E-02
           1 -0.1500000      3.7500001E-02
           1  0.2500000      3.7500001E-02
           0  5.0000019E-02  0.0000000E+00
           1  0.3000000      3.7500001E-02
           1  0.3500000      3.7500001E-02
           1  0.3500000      3.7500001E-02
           1  0.3500000      3.7500001E-02
           0  5.0000019E-02  0.0000000E+00
           1  0.2000000      3.7999999E-02
           1  0.4500000      3.7500001E-02
           1 -2.2499995E-02  3.7500001E-02
           1  0.2275000      5.9200000E-02
           1  7.7500008E-02  3.7500001E-02
           1  2.7500005E-02  3.7500001E-02
           1 -2.2499995E-02  3.7500001E-02
           1  2.7500005E-02  3.7500001E-02
           1  2.7500005E-02  3.7500001E-02
           1  0.1775000      3.7500001E-02
           1  0.3775000      5.1500000E-02
           1 -0.1225000      3.7500001E-02
           1 -0.1225000      3.7500001E-02
           1 -0.1725000      3.7500001E-02
           1  0.1775000      3.7500001E-02
           1  7.7500008E-02  3.7500001E-02
           1 -7.2499998E-02  3.7500001E-02
           1 -0.2725000      3.7500001E-02
           1 -0.1725000      4.5000002E-02
           1 -7.2499998E-02  4.5200001E-02
           1 -2.2499995E-02  6.3900001E-02
           1 -0.1225000      3.7500001E-02
           1 -0.1631579      3.7500001E-02
           1  3.6842108E-02  5.3900000E-02
           1  0.1368421      3.7500001E-02
           1  8.6842105E-02  3.7500001E-02
           1 -6.3157894E-02  3.7500001E-02
           1  0.1368421      3.7500001E-02
           1 -1.3157893E-02  3.7500001E-02
           1 -1.3157893E-02  4.3400001E-02
           1  3.6842108E-02  3.7500001E-02
           1 -0.2131579      3.7500001E-02
           1 -6.3157894E-02  3.7500001E-02
           1  0.1368421      3.7500001E-02
           1  0.2868421      3.7500001E-02
           1  3.6842108E-02  3.7500001E-02
           1  3.6842108E-02  3.7500001E-02
           1 -1.3157893E-02  3.7500001E-02
           1  3.6842108E-02  3.7500001E-02
           1 -6.3157894E-02  3.7500001E-02
           1 -0.3631579      4.2700000E-02
           0  0.4368421      6.7500003E-02
           1 -5.7894740E-02  4.3699998E-02
           1 -0.2078947      0.1062000    
           1  0.1921053      3.7500001E-02
           1  0.1421053      5.6699999E-02
           1 -0.1078947      3.7500001E-02
           1 -0.1078947      3.7500001E-02
           1 -0.1078947      5.2499998E-02
           1  0.2921053      3.7500001E-02
           1  0.3421053      3.7500001E-02
           1 -7.8947386E-03  4.7800001E-02
           1 -0.1078947      3.7500001E-02
           1  0.2921053      3.7500001E-02
           1  0.1421053      3.7500001E-02
           1  9.2105262E-02  3.7799999E-02
           1 -0.1078947      3.7500001E-02
           1 -7.8947386E-03  3.7500001E-02
           1 -5.7894740E-02  5.1500000E-02
           1 -0.1578947      6.7699999E-02
           1 -0.4578947      6.2399998E-02
           0 -7.8947386E-03  0.0000000E+00
           1  6.6666670E-02  8.7499999E-02
           1  0.2166667      8.3700001E-02
           1 -8.3333336E-02  6.4800002E-02
           1 -0.1833333      0.1310000    
           1  6.6666670E-02  6.4700000E-02
           1  0.2166667      7.6600000E-02
           1 -8.3333336E-02  6.7400001E-02
           1  0.1166667      0.1085000    
           1  0.3166667      5.4900002E-02
           1  6.6666670E-02  6.6500001E-02
           1  0.1166667      7.4500002E-02
           1  1.6666669E-02  0.1500000    
           1  0.2666667      7.9200000E-02
           1  0.1166667      0.1005000    
           1 -0.4333333      8.6000003E-02
           0  6.6666670E-02  0.0000000E+00
           1 -0.2833333      7.4900001E-02
           1 -0.2833333      0.1011000    
           1 -0.2333333      9.4200000E-02
           0  6.6666670E-02  0.0000000E+00
           1  4.7368411E-02  3.7500001E-02
           1  0.3473684      3.9500002E-02
           1  9.7368412E-02  3.7500001E-02
           1  0.5473684      3.7500001E-02
           1 -0.1026316      3.7500001E-02
           1 -2.6315926E-03  3.7500001E-02
           1  4.7368411E-02  3.7500001E-02
           0  0.7973684      3.7500001E-02
           1  0.3973684      3.7500001E-02
           1 -0.1526316      4.1299999E-02
           1 -0.2026316      3.7500001E-02
           1 -0.1526316      3.7500001E-02
           1  0.1473684      3.7500001E-02
           1 -5.2631594E-02  3.7500001E-02
           1 -0.1526316      3.7500001E-02
           1 -0.2026316      3.7500001E-02
           1 -0.1526316      3.7500001E-02
           1 -5.2631594E-02  4.4900000E-02
           1 -0.2526316      4.3299999E-02
           1 -0.1526316      3.7500001E-02
           1 -0.1368421      3.7500001E-02
           1 -0.2368421      3.7500001E-02
           1 -0.3868421      3.7500001E-02
           1 -0.4368421      3.7500001E-02
           1 -0.2368421      3.7500001E-02
           1  1.3157899E-02  3.7500001E-02
           1 -0.2868421      3.7500001E-02
           1  1.3157899E-02  3.7500001E-02
           1  0.1631579      3.7500001E-02
           1 -8.6842105E-02  3.7500001E-02
           1 -0.1868421      4.0399998E-02
           1  0.1631579      3.7500001E-02
           1  0.2131579      3.7500001E-02
           1  0.3631579      4.0899999E-02
           1  0.2131579      3.7500001E-02
           1  0.3631579      3.7500001E-02
           1  0.2631579      3.7500001E-02
           1  0.1131579      3.7500001E-02
           1  0.1131579      3.8500000E-02
           0  0.1131579      0.0000000E+00
           1 -6.7499995E-02  3.8400002E-02
           1  8.2500011E-02  4.9100000E-02
           1  0.1325000      3.7500001E-02
           1  8.2500011E-02  3.7500001E-02
           1 -1.7499994E-02  3.7500001E-02
           1  3.2500006E-02  3.7500001E-02
           1 -1.7499994E-02  3.7500001E-02
           1  8.2500011E-02  8.1600003E-02
           1  8.2500011E-02  3.9200000E-02
           1 -6.7499995E-02  3.7500001E-02
           1 -1.7499994E-02  3.7500001E-02
           1  0.1825000      3.7500001E-02
           1  0.3325000      3.7500001E-02
           1  0.1325000      3.7500001E-02
           1 -0.1175000      4.6300001E-02
           1 -0.1175000      4.0399998E-02
           1 -0.1175000      3.7500001E-02
           1 -0.1675000      6.5099999E-02
           1 -0.2675000      4.1299999E-02
           1 -0.1675000      3.7500001E-02
           1  0.2500000      3.8400002E-02
           1  0.1500000      3.7500001E-02
           1 -0.1500000      4.1700002E-02
           1 -0.1500000      4.4000000E-02
           1 -0.1500000      4.2800002E-02
           1  0.1000000      3.7500001E-02
           1 -0.3500000      3.7500001E-02
           1  0.1000000      3.7500001E-02
           1  0.1500000      4.7800001E-02
           1 -0.2000000      3.7500001E-02
           1 -0.2000000      3.7500001E-02
           1  5.0000001E-02  3.7500001E-02
           1  0.2000000      3.7500001E-02
           1  0.3000000      3.7500001E-02
           1  0.2500000      3.7500001E-02
           1  0.2000000      3.7500001E-02
           1 -0.1000000      5.2900001E-02
           1 -0.3000000      4.1900001E-02
           1 -0.2000000      0.1005000    
           1  5.0000001E-02  5.9099998E-02
           0 -2.7777792E-03  0.0000000E+00
           1 -0.1527778      3.7500001E-02
           1  9.7222224E-02  4.7899999E-02
           1 -2.7777792E-03  3.7999999E-02
           1 -0.1027778      3.7500001E-02
           1  4.7222223E-02  3.7500001E-02
           1 -0.1527778      5.1899999E-02
           1 -0.1027778      5.2200001E-02
           1  4.7222223E-02  5.1199999E-02
           1  9.7222224E-02  4.5100000E-02
           1  9.7222224E-02  4.3600000E-02
           1  4.7222223E-02  3.7500001E-02
           0 -2.7777792E-03  0.0000000E+00
           1  4.7222223E-02  4.4399999E-02
           1  9.7222224E-02  3.7500001E-02
           1  0.1972222      3.7500001E-02
           1 -0.1027778      3.7500001E-02
           1 -0.2527778      3.7500001E-02
           1 -5.2777778E-02  8.0700003E-02
           1  0.1472222      3.7500001E-02
           1 -0.1350000      3.7500001E-02
           1  0.2150000      3.7500001E-02
           1  6.5000005E-02  3.7500001E-02
           1  1.5000007E-02  3.7500001E-02
           1 -3.4999993E-02  3.7500001E-02
           1 -3.4999993E-02  3.7500001E-02
           1 -3.4999993E-02  3.7500001E-02
           1  0.1650000      3.7500001E-02
           1  0.4150000      3.7500001E-02
           1 -8.4999993E-02  3.7500001E-02
           1 -8.4999993E-02  3.7500001E-02
           1 -0.1350000      3.7500001E-02
           1  0.2650000      3.7500001E-02
           1  0.1150000      3.7500001E-02
